Date,Open,High,Low,Close,Adj Close,Volume
2021-12-06,2229.967285,2238.274170,2175.648682,2180.678955,2165.936035,5166127
2021-12-07,2193.185791,2218.891113,2178.279297,2198.446777,2183.583740,5617561
2021-12-08,2237.443604,2244.550537,2221.014160,2231.905518,2216.816162,4372089
2021-12-09,2247.504150,2284.331787,2238.274170,2267.302490,2251.973877,6606773
2021-12-10,2252.349854,2276.117188,2243.212158,2269.610107,2254.265869,4182207
2021-12-13,2283.039795,2283.593506,2218.891113,2224.106201,2209.069580,6450866
2021-12-14,2196.739258,2220.737305,2190.647461,2196.877686,2182.025146,6495761
2021-12-15,2200.431152,2219.814209,2179.294434,2190.462891,2175.653809,4683484
2021-12-16,2220.460205,2229.505615,2186.263184,2218.798828,2203.798096,4880639
2021-12-17,2213.399414,2222.583252,2141.359131,2160.234619,2145.629883,10524910
2021-12-20,2139.374756,2139.374756,2074.072510,2101.993408,2087.782471,7162923
2021-12-21,2133.375244,2165.357178,2115.699951,2133.282959,2118.860352,6418280
2021-12-22,2145.881836,2189.262939,2143.205322,2183.909424,2169.144775,8829271
2021-12-23,2191.201172,2196.739258,2176.479492,2183.125000,2168.365479,4536200
2021-12-24,2187.509277,2207.815186,2157.557861,2190.093750,2175.287109,3943247
2021-12-27,2179.709961,2194.893311,2167.295654,2187.739990,2172.949463,2008611
2021-12-28,2192.677979,2219.675781,2190.324463,2213.722412,2198.755859,3187306
2021-12-29,2206.892334,2232.736328,2198.677490,2217.506836,2202.514893,7712656
2021-12-30,2215.199219,2219.768066,2164.988037,2177.448486,2162.727539,14666585
2021-12-31,2190.278320,2200.338867,2178.279297,2185.801758,2171.024170,4738645
2022-01-03,2182.894287,2222.537109,2181.555908,2218.752686,2203.752197,2710805
2022-01-04,2229.875000,2271.502197,2218.891113,2268.825439,2253.486572,5423864
2022-01-05,2272.425293,2286.270264,2245.612061,2279.439941,2264.029297,5821906
2022-01-06,2262.456787,2265.041260,2223.506104,2230.428711,2215.349365,7223711
2022-01-07,2243.766113,2268.779297,2225.859863,2248.427246,2233.226318,6556057
2022-01-10,2263.195313,2267.810303,2230.013428,2250.273193,2235.059814,4623365
2022-01-11,2248.427246,2284.377930,2247.504150,2266.471924,2251.148926,8102582
2022-01-12,2281.009033,2330.528076,2275.194092,2326.974365,2311.242432,7400221
2022-01-13,2327.113037,2345.342285,2315.252441,2340.081055,2324.260498,5928356
2022-01-14,2339.804199,2369.616943,2331.358643,2343.496094,2327.652344,9965088
2022-01-17,2342.573242,2367.494141,2341.650146,2355.725830,2339.799561,4018226
2022-01-18,2358.033447,2365.048096,2322.036377,2327.620605,2311.884277,3107514
2022-01-19,2335.189209,2346.265137,2315.806152,2327.436035,2311.700928,4877742
2022-01-20,2307.545410,2316.683105,2265.964111,2286.685547,2271.226074,8247243
2022-01-21,2263.195313,2309.575928,2263.195313,2287.054688,2271.592773,6669297
2022-01-24,2284.424316,2311.883545,2173.756592,2194.801025,2179.962402,10934468
2022-01-25,2168.633789,2204.723145,2127.514160,2190.509033,2175.699707,12255102
2022-01-27,2156.127197,2174.679443,2133.098389,2158.065430,2143.475342,10010215
2022-01-28,2182.894287,2192.954834,2149.112549,2155.988770,2141.412842,7333863
2022-01-31,2178.463867,2221.106445,2174.771729,2202.831055,2187.938477,6071841
2022-02-01,2222.583252,2234.213135,2166.372559,2195.539307,2180.696045,6600254
2022-02-02,2221.660156,2221.660156,2192.216553,2200.015869,2185.142090,5008845
2022-02-03,2207.815186,2216.537598,2166.464844,2171.587402,2156.906006,4786419
2022-02-04,2160.742188,2167.618652,2142.374512,2151.789063,2137.241211,5530620
2022-02-07,2161.665283,2175.325684,2127.514160,2138.682617,2124.223633,5357233
2022-02-08,2151.189209,2178.279297,2132.129150,2174.633301,2159.931152,6030424
2022-02-09,2188.570801,2203.384766,2176.433350,2199.969727,2185.096436,5743112
2022-02-10,2211.230225,2211.230225,2182.986572,2197.708496,2182.850586,6232245
2022-02-11,2190.509033,2200.892822,2163.603516,2193.416504,2178.587402,7971685
2022-02-14,2160.050049,2173.618164,2134.898193,2158.480957,2143.887939,5359816
2022-02-15,2170.156738,2237.259033,2155.850342,2231.767090,2216.678711,5606335
2022-02-16,2242.889160,2245.658203,2211.461182,2227.152100,2212.094971,5196420
2022-02-17,2233.751465,2265.871826,2224.429199,2255.349609,2240.101807,6426626
2022-02-18,2256.180420,2267.256348,2233.797607,2237.720459,2222.592041,3387729
2022-02-21,2226.275146,2249.811768,2200.985107,2215.106934,2200.131348,5553596
2022-02-22,2171.725830,2211.415039,2166.418701,2205.046143,2190.138428,6747457
2022-02-23,2216.214600,2221.244873,2185.663330,2191.247314,2176.432861,3655055
2022-02-24,2127.514160,2159.727051,2070.657471,2082.056396,2067.980225,12423325
2022-02-25,2104.531494,2130.237061,2100.978027,2108.085205,2093.833252,7285044
2022-02-28,2070.288330,2185.063232,2070.288330,2177.863770,2163.139893,10648723
2022-03-02,2154.696533,2216.122314,2149.850830,2213.860840,2198.893555,10735893
2022-03-03,2215.199219,2228.905762,2187.555420,2195.170166,2180.329346,5093374
2022-03-04,2171.818115,2182.248047,2141.682373,2146.481934,2131.970215,5402833
2022-03-07,2103.239258,2134.067627,2050.905273,2067.104004,2053.128906,8991655
2022-03-08,2041.213745,2073.057373,2012.139282,2063.365723,2049.415771,10644687
2022-03-09,2063.827393,2184.740234,2062.119629,2172.833496,2158.143555,10207114
2022-03-10,2215.199219,2219.814209,2178.279297,2208.045898,2193.117920,8990246
2022-03-11,2193.093262,2225.352295,2193.093262,2214.414551,2199.443359,6128711
2022-03-14,2203.107910,2237.720459,2191.201172,2232.597656,2217.503662,4170339
2022-03-15,2240.997070,2240.997070,2160.603760,2181.463623,2166.715332,7962884
2022-03-16,2198.585205,2222.490967,2194.062500,2218.291260,2203.294189,5574914
2022-03-17,2245.427490,2305.099365,2229.136475,2290.608398,2275.122070,10711049
2022-03-21,2255.811279,2292.731201,2251.196289,2277.409424,2262.012451,5999733
2022-03-22,2270.671387,2339.758057,2264.672119,2336.250732,2320.456055,11278532
2022-03-23,2328.728271,2367.355713,2328.728271,2343.680664,2327.835693,7731093
2022-03-24,2316.729248,2385.169678,2316.729248,2380.093018,2364.001709,6584133
2022-03-25,2383.646729,2414.567139,2378.570068,2395.968750,2379.770264,7111244
2022-03-28,2409.029053,2427.258301,2387.338623,2420.059082,2403.697754,4945712
2022-03-29,2434.873047,2434.873047,2406.629395,2420.612793,2404.247559,4342032
2022-03-30,2436.626953,2481.023193,2415.582520,2467.132080,2450.452637,7905775
2022-03-31,2459.748047,2464.132324,2426.197021,2431.873291,2415.432129,6611859
2022-04-01,2433.027100,2459.932617,2420.105225,2451.348633,2434.775635,3961440
2022-04-04,2450.979492,2469.024170,2438.242188,2458.594238,2441.972412,3964581
2022-04-05,2446.964355,2464.316895,2418.905273,2423.843262,2407.456299,6574935
2022-04-06,2387.892578,2431.642578,2387.892578,2417.382324,2401.039307,6128607
2022-04-07,2395.276367,2405.337158,2369.340088,2374.739746,2358.684814,7748249
2022-04-08,2362.879150,2422.874268,2362.879150,2414.244141,2397.922119,7576247
2022-04-11,2399.799072,2435.380859,2384.108154,2409.213867,2392.925781,4627104
2022-04-12,2387.800049,2402.198975,2358.633301,2363.848389,2347.867188,6608871
2022-04-13,2376.262695,2392.968994,2349.495605,2355.172119,2339.249512,5177117
2022-04-18,2337.958252,2362.694580,2327.620605,2347.972656,2332.098633,4987112
2022-04-19,2361.033203,2462.563232,2354.618408,2437.457520,2420.978516,13070910
2022-04-20,2452.502441,2523.481201,2445.118408,2509.128418,2492.164795,12536120
2022-04-21,2539.079834,2574.246094,2521.635010,2567.877441,2550.516846,10854316
2022-04-22,2546.463867,2586.245117,2532.895752,2546.371582,2529.156250,7527077
2022-04-25,2531.234375,2546.002197,2458.548096,2487.484131,2470.666992,8531607
2022-04-26,2501.329102,2579.784180,2499.206299,2561.924072,2544.603516,6113833
2022-04-27,2543.648682,2610.243164,2542.910156,2564.416260,2547.079102,9669472
2022-04-28,2593.583008,2631.472168,2571.569336,2602.720703,2585.124512,12807038
2022-04-29,2636.225586,2636.225586,2563.447021,2575.399902,2557.988525,9107431
2022-05-02,2549.325195,2589.475586,2545.679199,2566.354492,2549.004150,4733503
2022-05-04,2570.554199,2575.169189,2470.224121,2486.238037,2469.429199,9623830
2022-05-05,2513.789551,2519.789063,2429.335205,2437.549805,2421.070313,8605334
2022-05-06,2411.059814,2454.256104,2393.845703,2418.859131,2402.505859,9824974
2022-05-09,2376.677979,2397.122559,2313.960205,2324.390137,2308.675537,9041876
2022-05-10,2302.884277,2332.051025,2268.733154,2284.101074,2268.658936,9755838
2022-05-11,2282.255127,2293.608154,2235.458984,2260.703125,2245.419189,8321949
2022-05-12,2240.581787,2247.365723,2187.509277,2214.645508,2199.672852,10245160
2022-05-13,2239.197266,2287.193115,2229.367188,2239.750977,2224.608643,9654389
2022-05-16,2246.996582,2289.962158,2230.567139,2240.304932,2225.158691,6718955
2022-05-17,2247.596436,2344.326904,2244.735107,2334.404541,2318.622314,8275914
2022-05-18,2344.096191,2372.109131,2315.114014,2342.896240,2327.056641,8638394
2022-05-19,2292.731201,2319.036621,2276.163330,2288.900635,2273.426025,7349559
2022-05-20,2319.036621,2440.780273,2309.345215,2422.366455,2405.989502,10896545
2022-05-23,2428.873535,2449.225830,2393.338135,2406.167969,2389.900635,7626377
2022-05-24,2406.260254,2434.873047,2397.676270,2414.428711,2398.105469,6763909
2022-05-25,2432.104248,2452.133301,2401.183594,2410.875244,2394.575928,6357272
2022-05-26,2422.320313,2432.011963,2351.803223,2387.892578,2371.748535,8941011
2022-05-27,2393.384277,2404.552490,2344.511475,2376.816406,2360.747559,8260986
2022-05-30,2413.644043,2468.101074,2394.445801,2459.609619,2442.980957,6926699
2022-05-31,2438.011230,2472.531494,2414.290283,2429.935059,2413.506836,35310326
2022-06-01,2431.458008,2450.748779,2414.751709,2430.719727,2414.286377,4888494
2022-06-02,2431.181152,2522.050537,2431.181152,2514.528076,2497.528076,11063284
2022-06-03,2532.711182,2600.413086,2530.864990,2565.477539,2548.133057,11969895
2022-06-06,2565.939209,2597.321045,2539.910400,2554.447754,2537.177979,5546576
2022-06-07,2556.616699,2576.184326,2540.141357,2559.247314,2541.945068,6179127
2022-06-08,2559.247314,2566.862061,2507.144043,2514.297363,2497.299072,6239625
2022-06-09,2501.329102,2587.167969,2501.329102,2583.245361,2565.780762,8639152
2022-06-10,2558.462891,2575.076904,2493.483643,2505.251953,2488.314697,9046528
2022-06-13,2445.949219,2466.993652,2414.843994,2457.855713,2441.238770,8810401
2022-06-14,2445.995361,2466.116699,2412.213379,2425.735352,2409.335693,7357156
2022-06-15,2415.997803,2434.227051,2385.400391,2396.384033,2380.182617,5597767
2022-06-16,2421.028076,2454.302246,2357.341064,2362.879150,2346.904541,8555737
2022-06-17,2362.879150,2422.735596,2359.279541,2390.569092,2374.407227,12228593
2022-06-20,2404.414063,2415.582520,2326.974365,2347.234375,2331.365479,6033398
2022-06-21,2362.879150,2393.707275,2333.620117,2385.123535,2368.998291,5860024
2022-06-22,2361.125488,2361.310059,2308.422119,2312.667969,2297.032471,5308603
2022-06-23,2321.390381,2330.574219,2256.734131,2275.147949,2259.766357,9723161
2022-06-24,2289.039307,2317.652100,2277.963135,2307.545410,2291.944824,7120117
2022-06-27,2348.988037,2348.988037,2290.469727,2300.715088,2285.160645,7737264
2022-06-28,2290.977539,2338.834961,2290.977539,2333.066162,2317.292969,6786423
2022-06-29,2314.144775,2397.030273,2308.422119,2381.477539,2365.377197,9602573
2022-06-30,2381.339111,2414.474854,2368.417236,2395.784180,2379.586914,11556479
2022-07-01,2376.631836,2392.415039,2182.894287,2223.229248,2208.198730,40998574
2022-07-04,2195.770020,2253.965088,2183.909424,2227.844238,2212.782227,20928864
2022-07-05,2236.428223,2275.101807,2230.982422,2245.888916,2230.705078,8823663
2022-07-06,2233.751465,2253.918945,2204.123291,2226.136719,2211.086426,11971863
2022-07-07,2239.104980,2245.888916,2192.124268,2204.215576,2189.313477,11650516
2022-07-08,2231.813232,2231.813232,2199.092773,2207.261475,2192.338867,9505054
2022-07-11,2193.508789,2241.781494,2187.509277,2237.259033,2222.133545,6923733
2022-07-12,2218.891113,2251.842285,2218.891113,2234.074463,2218.970459,5389494
2022-07-13,2240.397217,2246.581299,2190.278320,2194.477783,2179.641602,7112066
2022-07-14,2204.123291,2246.535156,2193.924072,2212.568604,2197.610107,8485157
2022-07-15,2229.044189,2229.044189,2199.600586,2216.860596,2201.873047,4801605
2022-07-18,2234.582275,2238.274170,2208.092041,2235.736084,2220.620850,7580454
2022-07-19,2215.476074,2258.580322,2215.476074,2249.442627,2234.234863,8219944
2022-07-20,2344.419189,2346.726563,2294.807861,2310.268066,2294.648926,11962123
2022-07-21,2301.961182,2307.499268,2277.317139,2294.854004,2279.339111,8261615
2022-07-22,2307.499268,2322.544189,2302.884277,2310.360596,2294.740967,5484997
2022-07-25,2277.455566,2277.455566,2217.968262,2234.028320,2218.924805,11555226
2022-07-26,2234.674561,2255.718994,2225.675293,2235.043701,2219.933105,5651644
2022-07-27,2233.613037,2240.120117,2217.045166,2232.920898,2217.824951,4327543
2022-07-28,2248.427246,2277.916992,2234.582275,2267.902588,2252.570068,6248036
2022-07-29,2284.147217,2323.282471,2274.271240,2316.221436,2300.562012,7565341
2022-08-01,2325.174561,2388.492432,2314.513916,2376.585693,2360.518311,7850022
2022-08-02,2374.416748,2406.998535,2364.309814,2385.631104,2369.502441,6958956
2022-08-03,2399.799072,2409.029053,2369.755615,2405.660156,2389.396240,7125488
2022-08-04,2409.029053,2416.182373,2339.804199,2373.862793,2357.813721,7233563
2022-08-05,2377.647217,2380.231445,2332.374023,2338.881104,2323.068604,6971219
2022-08-08,2336.112061,2384.615723,2336.112061,2369.478516,2353.459229,5082589
2022-08-10,2378.477783,2390.476807,2360.156250,2383.646729,2367.531494,5362344
2022-08-11,2402.660400,2408.936768,2381.523682,2391.584473,2375.415527,4099113
2022-08-12,2390.845947,2437.965088,2383.369873,2430.258057,2413.827881,6325293
2022-08-16,2442.441650,2452.687012,2424.997070,2447.148926,2430.604492,3303689
2022-08-17,2459.794189,2470.777832,2451.071777,2459.932617,2443.301758,3297982
2022-08-18,2455.179199,2463.486084,2436.903809,2456.379150,2447.732666,3705017
2022-08-19,2445.949219,2456.748291,2404.367920,2412.582764,2404.090332,4730362
2022-08-22,2415.490234,2428.688965,2386.877197,2405.890869,2397.422119,4735840

